order_id,warehouse_region,shipping_cost,promised_delivery_date,actual_delivery_date,delivery_status
O0007196,West Hub,14.49,2026-04-29,2026-04-29,On Time
O0007197,West Hub,8.79,2026-04-29,2026-04-29,On Time
O0007198,Central Hub,12.65,2026-04-29,2026-04-28,On Time
O0007199,West Hub,15.49,2026-04-30,2026-04-30,On Time
O0007200,West Hub,7.15,2026-04-29,2026-04-29,On Time
O0007201,West Hub,13.01,2026-04-29,2026-04-29,On Time
O0007202,East Hub,8.32,2026-05-01,2026-05-01,On Time
O0007203,West Hub,17.56,2026-05-01,2026-05-01,On Time
O0007204,West Hub,10.73,2026-05-01,2026-05-06,Late
O0007205,West Hub,10.57,2026-04-30,2026-04-30,On Time
O0007206,East Hub,13.49,2026-04-30,2026-04-30,On Time
O0007207,Central Hub,11.66,2026-04-29,2026-04-29,On Time
O0007208,West Hub,9.39,2026-04-30,2026-04-29,On Time
O0007209,East Hub,14.81,2026-04-29,2026-04-28,On Time
O0007210,East Hub,18.2,2026-05-01,2026-05-01,On Time
O0007211,East Hub,6.94,2026-05-01,2026-04-30,On Time
O0007212,Central Hub,9.06,2026-04-29,2026-04-29,On Time
O0007213,East Hub,9.04,2026-05-02,2026-05-01,On Time
O0007214,Central Hub,9.4,2026-04-30,2026-04-30,On Time
O0007215,Central Hub,8.45,2026-05-01,2026-04-30,On Time
O0007216,West Hub,15.44,2026-04-29,2026-04-29,On Time
O0007217,Central Hub,8.0,2026-05-02,2026-05-02,On Time
O0007218,Central Hub,7.62,2026-05-02,2026-05-01,On Time
O0007219,West Hub,14.9,2026-04-30,2026-04-30,On Time
O0007220,East Hub,8.79,2026-05-02,2026-05-01,On Time
O0007221,East Hub,18.45,2026-04-30,2026-04-30,On Time
O0007222,Central Hub,7.9,2026-04-29,2026-04-29,On Time
O0007223,Central Hub,8.62,2026-04-30,2026-04-29,On Time
O0007224,Central Hub,12.13,2026-05-01,2026-05-01,On Time
O0007225,Central Hub,20.32,2026-05-01,2026-04-30,On Time
O0007226,West Hub,11.03,2026-05-02,2026-05-01,On Time
O0007227,Central Hub,10.45,2026-05-01,2026-04-30,On Time
O0007228,Central Hub,13.39,2026-04-30,2026-04-29,On Time
O0007229,Central Hub,12.87,2026-04-29,2026-04-29,On Time
O0007230,Central Hub,10.23,2026-05-01,2026-04-30,On Time
O0007231,East Hub,11.11,2026-04-29,2026-04-29,On Time
O0007232,East Hub,9.09,2026-05-01,2026-05-01,On Time
O0007233,West Hub,7.63,2026-05-02,2026-05-01,On Time
O0007234,East Hub,9.11,2026-04-29,2026-04-28,On Time
O0007235,West Hub,13.25,2026-04-30,2026-04-30,On Time
O0007236,West Hub,10.58,2026-04-29,2026-04-28,On Time
O0007237,West Hub,18.23,2026-05-01,2026-05-01,On Time
O0007238,West Hub,16.57,2026-05-01,2026-04-30,On Time
O0007239,East Hub,11.51,2026-04-29,2026-05-01,Late
O0007240,West Hub,13.49,2026-04-30,2026-04-29,On Time
O0007241,West Hub,11.67,2026-04-29,2026-04-29,On Time
O0007242,East Hub,17.24,2026-05-02,2026-05-02,On Time
O0007243,West Hub,9.29,2026-04-30,2026-04-29,On Time
O0007244,Central Hub,8.02,2026-05-02,2026-05-01,On Time
O0007245,Central Hub,12.35,2026-05-01,2026-04-30,On Time
O0007246,East Hub,10.81,2026-05-02,2026-05-02,On Time
O0007247,West Hub,9.72,2026-04-29,2026-04-28,On Time
O0007248,East Hub,12.52,2026-04-30,2026-04-30,On Time
O0007249,West Hub,11.88,2026-05-02,2026-05-02,On Time
O0007250,East Hub,12.16,2026-04-30,2026-04-29,On Time
O0007251,East Hub,9.15,2026-05-01,2026-04-30,On Time
O0007252,West Hub,14.1,2026-05-02,2026-05-01,On Time
O0007253,West Hub,10.19,2026-04-30,2026-04-29,On Time
O0007254,East Hub,15.22,2026-05-02,2026-05-01,On Time
O0007255,East Hub,15.15,2026-05-01,2026-05-01,On Time
O0007256,Central Hub,9.28,2026-05-02,2026-05-01,On Time
O0007257,Central Hub,11.0,2026-05-01,2026-05-01,On Time
O0007258,East Hub,11.53,2026-05-03,2026-05-03,On Time
O0007259,West Hub,9.7,2026-04-30,2026-04-29,On Time
O0007260,Central Hub,10.51,2026-05-01,2026-05-01,On Time
O0007261,West Hub,12.44,2026-05-02,2026-05-01,On Time
O0007262,Central Hub,11.32,2026-05-01,2026-05-01,On Time
O0007263,West Hub,10.45,2026-05-02,2026-05-01,On Time
O0007264,West Hub,20.29,2026-05-01,2026-05-01,On Time
O0007265,West Hub,14.71,2026-05-01,2026-04-30,On Time
O0007266,Central Hub,7.51,2026-05-03,2026-05-02,On Time
O0007267,East Hub,7.2,2026-05-03,2026-05-03,On Time
O0007268,East Hub,6.8,2026-05-01,2026-05-03,Late
O0007269,West Hub,10.38,2026-05-03,2026-05-03,On Time
O0007270,West Hub,17.13,2026-04-30,2026-04-29,On Time
O0007271,Central Hub,8.59,2026-05-02,2026-05-01,On Time
O0007272,West Hub,15.6,2026-05-01,2026-05-02,Late
O0007273,East Hub,11.3,2026-04-30,2026-05-04,Late
O0007274,West Hub,17.37,2026-05-02,2026-05-02,On Time
O0007275,East Hub,13.47,2026-05-01,2026-04-30,On Time
O0007276,Central Hub,10.13,2026-04-30,2026-04-29,On Time
O0007277,East Hub,7.39,2026-05-02,2026-05-01,On Time
O0007278,East Hub,8.26,2026-05-02,2026-05-02,On Time
O0007279,West Hub,12.83,2026-05-02,2026-05-01,On Time
O0007280,East Hub,10.12,2026-04-30,2026-04-29,On Time
O0007281,West Hub,18.33,2026-05-03,2026-05-03,On Time
O0007282,West Hub,14.2,2026-05-02,2026-05-01,On Time
O0007283,West Hub,17.1,2026-05-02,2026-05-01,On Time
O0007284,West Hub,20.13,2026-05-02,2026-05-02,On Time
O0007285,East Hub,8.95,2026-05-01,2026-05-01,On Time
O0007286,West Hub,9.54,2026-05-01,2026-05-01,On Time
O0007287,East Hub,9.82,2026-04-30,2026-04-30,On Time
O0007288,West Hub,13.24,2026-05-02,2026-05-02,On Time
O0007289,West Hub,8.9,2026-05-02,2026-05-02,On Time
O0007290,East Hub,9.22,2026-05-02,2026-05-02,On Time
O0007291,West Hub,8.65,2026-05-01,2026-04-30,On Time
O0007292,Central Hub,8.88,2026-05-03,2026-05-03,On Time
O0007293,Central Hub,10.84,2026-05-02,2026-05-01,On Time
O0007294,East Hub,14.17,2026-05-02,2026-05-01,On Time
O0007295,East Hub,12.67,2026-05-02,2026-05-02,On Time
O0007296,Central Hub,7.42,2026-05-01,2026-05-01,On Time
O0007297,Central Hub,11.35,2026-05-03,2026-05-03,On Time
O0007298,Central Hub,6.42,2026-04-30,2026-04-29,On Time
O0007299,West Hub,14.68,2026-05-01,2026-04-30,On Time
O0007300,West Hub,16.64,2026-04-30,2026-05-02,Late
O0007301,West Hub,7.53,2026-05-03,2026-05-03,On Time
O0007302,Central Hub,7.75,2026-04-30,2026-04-29,On Time
O0007303,West Hub,15.52,2026-05-01,2026-05-01,On Time
O0007304,Central Hub,9.12,2026-05-02,2026-05-02,On Time
O0007305,West Hub,17.13,2026-04-30,2026-04-30,On Time
O0007306,West Hub,12.37,2026-05-03,2026-05-03,On Time
O0007307,West Hub,15.85,2026-05-01,2026-05-01,On Time
O0007308,West Hub,12.71,2026-04-30,2026-04-29,On Time
O0007309,East Hub,10.68,2026-05-01,2026-04-30,On Time
O0007310,Central Hub,8.14,2026-05-01,2026-04-30,On Time
O0007311,West Hub,12.09,2026-05-01,2026-05-05,Late
O0007312,West Hub,17.58,2026-05-03,2026-05-03,On Time
O0007313,East Hub,7.86,2026-04-30,2026-04-30,On Time
O0007314,East Hub,13.03,2026-04-30,2026-05-04,Late
O0007315,West Hub,7.39,2026-04-30,2026-04-29,On Time
O0007316,Central Hub,10.83,2026-05-03,2026-05-02,On Time
O0007317,West Hub,11.87,2026-05-03,2026-05-02,On Time
O0007318,Central Hub,8.66,2026-05-03,2026-05-04,Late
O0007319,East Hub,11.19,2026-05-03,2026-05-07,Late
O0007320,East Hub,11.36,2026-05-01,2026-04-30,On Time
O0007321,West Hub,14.96,2026-05-02,2026-05-01,On Time
O0007322,Central Hub,7.92,2026-04-30,2026-04-30,On Time
O0007323,West Hub,10.78,2026-05-01,2026-04-30,On Time
O0007324,East Hub,12.31,2026-05-02,2026-05-01,On Time
O0007325,West Hub,15.39,2026-05-03,2026-05-05,Late
O0007326,West Hub,10.13,2026-04-30,2026-05-04,Late
O0007327,West Hub,13.97,2026-05-02,2026-05-02,On Time
O0007328,West Hub,12.02,2026-05-01,2026-05-01,On Time
O0007329,West Hub,18.49,2026-05-04,2026-05-04,On Time
O0007330,East Hub,27.07,2026-05-02,2026-05-01,On Time
O0007331,East Hub,15.4,2026-05-03,2026-05-03,On Time
O0007332,Central Hub,11.41,2026-05-02,2026-05-02,On Time
O0007333,West Hub,9.63,2026-05-04,2026-05-03,On Time
O0007334,Central Hub,13.61,2026-05-03,2026-05-02,On Time
O0007335,East Hub,13.37,2026-05-03,2026-05-03,On Time
O0007336,East Hub,11.03,2026-05-03,2026-05-03,On Time
O0007337,West Hub,9.62,2026-05-04,2026-05-04,On Time
O0007338,West Hub,14.46,2026-05-04,2026-05-03,On Time
O0007339,Central Hub,13.27,2026-05-01,2026-05-03,Late
O0007340,Central Hub,8.25,2026-05-02,2026-05-01,On Time
O0007341,East Hub,9.5,2026-05-01,2026-04-30,On Time
O0007342,West Hub,9.0,2026-05-01,2026-05-01,On Time
O0007343,West Hub,9.97,2026-05-04,2026-05-09,Late
O0007344,West Hub,12.55,2026-05-04,2026-05-03,On Time
O0007345,East Hub,9.16,2026-05-03,2026-05-08,Late
O0007346,East Hub,9.81,2026-05-02,2026-05-01,On Time
O0007347,Central Hub,11.48,2026-05-02,2026-05-01,On Time
O0007348,Central Hub,14.63,2026-05-03,2026-05-02,On Time
O0007349,East Hub,9.43,2026-05-03,2026-05-03,On Time
O0007350,Central Hub,10.47,2026-05-01,2026-04-30,On Time
O0007351,East Hub,11.05,2026-05-02,2026-05-02,On Time
O0007352,West Hub,17.78,2026-05-02,2026-05-02,On Time
O0007353,Central Hub,8.8,2026-05-02,2026-05-02,On Time
O0007354,West Hub,11.29,2026-05-03,2026-05-03,On Time
O0007355,East Hub,6.69,2026-05-04,2026-05-04,On Time
O0007356,West Hub,14.13,2026-05-02,2026-05-01,On Time
O0007357,West Hub,13.41,2026-05-04,2026-05-04,On Time
O0007358,Central Hub,10.6,2026-05-03,2026-05-03,On Time
O0007359,West Hub,13.99,2026-05-01,2026-04-30,On Time
O0007360,Central Hub,11.21,2026-05-04,2026-05-04,On Time
O0007361,Central Hub,12.18,2026-05-04,2026-05-03,On Time
O0007362,East Hub,10.31,2026-05-03,2026-05-03,On Time
O0007363,East Hub,14.87,2026-05-04,2026-05-04,On Time
O0007364,Central Hub,8.65,2026-05-01,2026-04-30,On Time
O0007365,West Hub,8.93,2026-05-03,2026-05-03,On Time
O0007366,East Hub,8.61,2026-05-03,2026-05-03,On Time
O0007367,East Hub,14.27,2026-05-01,2026-05-01,On Time
O0007368,Central Hub,12.85,2026-05-02,2026-05-01,On Time
O0007369,Central Hub,12.79,2026-05-01,2026-04-30,On Time
O0007370,East Hub,14.95,2026-05-03,2026-05-03,On Time
O0007371,West Hub,14.62,2026-05-04,2026-05-03,On Time
O0007372,East Hub,8.98,2026-05-01,2026-04-30,On Time
O0007373,West Hub,11.49,2026-05-04,2026-05-03,On Time
O0007374,West Hub,11.06,2026-05-04,2026-05-03,On Time
O0007375,West Hub,17.93,2026-05-04,2026-05-03,On Time
O0007376,East Hub,15.15,2026-05-04,2026-05-04,On Time
O0007377,Central Hub,7.53,2026-05-03,2026-05-02,On Time
O0007378,Central Hub,9.54,2026-05-02,2026-05-01,On Time
O0007379,West Hub,14.98,2026-05-03,2026-05-02,On Time
O0007380,West Hub,8.45,2026-05-04,2026-05-03,On Time
O0007381,West Hub,16.46,2026-05-01,2026-04-30,On Time
O0007382,West Hub,11.25,2026-05-04,2026-05-04,On Time
O0007383,East Hub,7.47,2026-05-02,2026-05-02,On Time
O0007384,Central Hub,9.19,2026-05-01,2026-05-01,On Time
O0007385,West Hub,11.08,2026-05-03,2026-05-03,On Time
O0007386,Central Hub,14.41,2026-05-03,2026-05-02,On Time
O0007387,West Hub,13.35,2026-05-03,2026-05-03,On Time
O0007388,West Hub,10.76,2026-05-02,2026-05-01,On Time
O0007389,Central Hub,8.77,2026-05-01,2026-04-30,On Time
O0007390,West Hub,8.82,2026-05-03,2026-05-07,Late
O0007391,Central Hub,11.75,2026-05-01,2026-05-01,On Time
O0007392,West Hub,18.03,2026-05-01,2026-05-01,On Time
O0007393,Central Hub,12.23,2026-05-03,2026-05-07,Late
O0007394,Central Hub,7.21,2026-05-01,2026-04-30,On Time
O0007395,West Hub,12.82,2026-05-01,2026-04-30,On Time
O0007396,East Hub,12.43,2026-05-04,2026-05-03,On Time
O0007397,East Hub,12.23,2026-05-02,2026-05-01,On Time
O0007398,West Hub,12.96,2026-05-02,2026-05-02,On Time
O0007399,East Hub,7.71,2026-05-02,2026-05-02,On Time
O0007400,West Hub,11.22,2026-05-01,2026-04-30,On Time
O0007401,Central Hub,7.62,2026-05-02,2026-05-01,On Time
O0007402,East Hub,7.22,2026-05-03,2026-05-02,On Time
O0007403,Central Hub,23.44,2026-05-03,2026-05-02,On Time
O0007404,East Hub,21.12,2026-05-02,2026-05-02,On Time
O0007405,Central Hub,11.03,2026-05-02,2026-05-01,On Time
O0007406,East Hub,13.33,2026-05-03,2026-05-02,On Time
O0007407,West Hub,10.09,2026-05-03,2026-05-02,On Time
O0007408,West Hub,10.21,2026-05-02,2026-05-02,On Time
O0007409,Central Hub,10.21,2026-05-04,2026-05-03,On Time
O0007410,East Hub,9.53,2026-05-05,2026-05-05,On Time
O0007411,Central Hub,10.01,2026-05-04,2026-05-06,Late
O0007412,West Hub,9.26,2026-05-05,2026-05-04,On Time
O0007413,West Hub,16.83,2026-05-05,2026-05-05,On Time
O0007414,Central Hub,15.18,2026-05-02,2026-05-02,On Time
O0007415,Central Hub,13.1,2026-05-03,2026-05-02,On Time
O0007416,East Hub,8.55,2026-05-03,2026-05-08,Late
O0007417,East Hub,11.59,2026-05-02,2026-05-02,On Time
O0007418,West Hub,15.94,2026-05-04,2026-05-04,On Time
O0007419,East Hub,7.03,2026-05-05,2026-05-05,On Time
O0007420,East Hub,10.51,2026-05-03,2026-05-02,On Time
O0007421,Central Hub,7.37,2026-05-04,2026-05-03,On Time
O0007422,West Hub,11.96,2026-05-04,2026-05-03,On Time
O0007423,West Hub,16.0,2026-05-02,2026-05-01,On Time
O0007424,East Hub,6.53,2026-05-04,2026-05-04,On Time
O0007425,East Hub,7.46,2026-05-05,2026-05-04,On Time
O0007426,East Hub,7.6,2026-05-02,2026-05-01,On Time
O0007427,East Hub,12.76,2026-05-02,2026-05-01,On Time
O0007428,West Hub,9.76,2026-05-02,2026-05-01,On Time
O0007429,East Hub,10.35,2026-05-05,2026-05-04,On Time
O0007430,Central Hub,10.19,2026-05-02,2026-05-01,On Time
O0007431,Central Hub,12.06,2026-05-05,2026-05-05,On Time
O0007432,East Hub,15.57,2026-05-05,2026-05-04,On Time
O0007433,West Hub,12.86,2026-05-03,2026-05-02,On Time
O0007434,East Hub,10.1,2026-05-02,2026-05-02,On Time
O0007435,West Hub,19.04,2026-05-02,2026-05-01,On Time
O0007436,West Hub,14.76,2026-05-03,2026-05-02,On Time
O0007437,Central Hub,9.63,2026-05-04,2026-05-03,On Time
O0007438,Central Hub,16.49,2026-05-04,2026-05-04,On Time
O0007439,West Hub,11.05,2026-05-02,2026-05-01,On Time
O0007440,East Hub,7.99,2026-05-05,2026-05-04,On Time
O0007441,Central Hub,7.94,2026-05-02,2026-05-02,On Time
O0007442,East Hub,8.74,2026-05-02,2026-05-01,On Time
O0007443,Central Hub,6.91,2026-05-02,2026-05-02,On Time
O0007444,West Hub,17.55,2026-05-04,2026-05-07,Late
O0007445,East Hub,10.04,2026-05-05,2026-05-05,On Time
O0007446,West Hub,7.29,2026-05-02,2026-05-01,On Time
O0007447,Central Hub,11.38,2026-05-04,2026-05-03,On Time
O0007448,West Hub,12.63,2026-05-02,2026-05-03,Late
O0007449,West Hub,10.7,2026-05-02,2026-05-02,On Time
O0007450,Central Hub,6.67,2026-05-02,2026-05-01,On Time
O0007451,West Hub,9.25,2026-05-02,2026-05-02,On Time
O0007452,West Hub,14.56,2026-05-05,2026-05-04,On Time
O0007453,Central Hub,9.98,2026-05-03,2026-05-06,Late
O0007454,Central Hub,8.56,2026-05-03,2026-05-02,On Time
O0007455,Central Hub,10.86,2026-05-05,2026-05-04,On Time
O0007456,East Hub,12.5,2026-05-04,2026-05-03,On Time
O0007457,Central Hub,10.17,2026-05-04,2026-05-03,On Time
O0007458,East Hub,8.2,2026-05-03,2026-05-02,On Time
O0007459,Central Hub,10.78,2026-05-04,2026-05-03,On Time
O0007460,Central Hub,7.51,2026-05-02,2026-05-02,On Time
O0007461,West Hub,9.52,2026-05-02,2026-05-01,On Time
O0007462,East Hub,13.09,2026-05-05,2026-05-04,On Time
O0007463,West Hub,8.41,2026-05-04,2026-05-03,On Time
O0007464,East Hub,6.4,2026-05-02,2026-05-01,On Time
O0007465,West Hub,12.84,2026-05-03,2026-05-02,On Time
O0007466,Central Hub,11.93,2026-05-02,2026-05-02,On Time
O0007467,West Hub,13.33,2026-05-05,2026-05-04,On Time
O0007468,West Hub,8.96,2026-05-05,2026-05-04,On Time
O0007469,East Hub,9.56,2026-05-05,2026-05-04,On Time
O0007470,Central Hub,7.54,2026-05-05,2026-05-05,On Time
O0007471,East Hub,13.95,2026-05-04,2026-05-04,On Time
O0007472,West Hub,18.31,2026-05-04,2026-05-03,On Time
O0007473,Central Hub,7.91,2026-05-05,2026-05-05,On Time
O0007474,East Hub,8.02,2026-05-04,2026-05-07,Late
O0007475,Central Hub,7.51,2026-05-06,2026-05-06,On Time
O0007476,East Hub,7.09,2026-05-03,2026-05-03,On Time
O0007477,West Hub,12.37,2026-05-03,2026-05-02,On Time
O0007478,East Hub,10.08,2026-05-05,2026-05-04,On Time
O0007479,West Hub,11.75,2026-05-04,2026-05-04,On Time
O0007480,East Hub,10.02,2026-05-03,2026-05-03,On Time
O0007481,East Hub,12.85,2026-05-03,2026-05-03,On Time
O0007482,West Hub,7.95,2026-05-04,2026-05-03,On Time
O0007483,Central Hub,11.3,2026-05-05,2026-05-05,On Time
O0007484,West Hub,8.27,2026-05-03,2026-05-02,On Time
O0007485,West Hub,8.87,2026-05-05,2026-05-05,On Time
O0007486,East Hub,10.94,2026-05-05,2026-05-04,On Time
O0007487,East Hub,15.4,2026-05-06,2026-05-05,On Time
O0007488,Central Hub,13.61,2026-05-04,2026-05-03,On Time
O0007489,Central Hub,7.33,2026-05-04,2026-05-03,On Time
O0007490,Central Hub,11.88,2026-05-05,2026-05-05,On Time
O0007491,Central Hub,11.49,2026-05-06,2026-05-06,On Time
O0007492,Central Hub,8.47,2026-05-04,2026-05-04,On Time
O0007493,East Hub,9.81,2026-05-04,2026-05-04,On Time
O0007494,East Hub,9.56,2026-05-03,2026-05-02,On Time
O0007495,West Hub,9.94,2026-05-04,2026-05-03,On Time
O0007496,Central Hub,9.95,2026-05-04,2026-05-06,Late
O0007497,East Hub,7.56,2026-05-03,2026-05-03,On Time
O0007498,Central Hub,15.41,2026-05-06,2026-05-06,On Time
O0007499,East Hub,8.61,2026-05-03,2026-05-03,On Time
O0007500,East Hub,12.15,2026-05-04,2026-05-04,On Time
O0007501,West Hub,11.33,2026-05-05,2026-05-05,On Time
O0007502,West Hub,17.51,2026-05-06,2026-05-05,On Time
O0007503,East Hub,9.39,2026-05-06,2026-05-06,On Time
O0007504,East Hub,12.31,2026-05-04,2026-05-03,On Time
O0007505,Central Hub,10.99,2026-05-05,2026-05-05,On Time
O0007506,East Hub,12.42,2026-05-06,2026-05-05,On Time
O0007507,Central Hub,7.99,2026-05-03,2026-05-02,On Time
O0007508,East Hub,8.12,2026-05-04,2026-05-03,On Time
O0007509,Central Hub,8.81,2026-05-03,2026-05-03,On Time
O0007510,East Hub,5.64,2026-05-03,2026-05-03,On Time
O0007511,Central Hub,15.2,2026-05-06,2026-05-05,On Time
O0007512,Central Hub,8.84,2026-05-04,2026-05-04,On Time
O0007513,West Hub,8.94,2026-05-06,2026-05-05,On Time
O0007514,Central Hub,12.34,2026-05-06,2026-05-05,On Time
O0007515,East Hub,8.57,2026-05-05,2026-05-05,On Time
O0007516,West Hub,9.01,2026-05-06,2026-05-05,On Time
O0007517,Central Hub,11.47,2026-05-04,2026-05-03,On Time
O0007518,West Hub,10.94,2026-05-04,2026-05-04,On Time
O0007519,West Hub,8.24,2026-05-04,2026-05-04,On Time
O0007520,West Hub,12.82,2026-05-03,2026-05-02,On Time
O0007521,West Hub,9.82,2026-05-03,2026-05-02,On Time
O0007522,East Hub,9.17,2026-05-03,2026-05-03,On Time
O0007523,West Hub,10.78,2026-05-03,2026-05-02,On Time
O0007524,Central Hub,16.56,2026-05-03,2026-05-03,On Time
O0007525,West Hub,18.01,2026-05-05,2026-05-04,On Time
O0007526,Central Hub,14.41,2026-05-06,2026-05-05,On Time
O0007527,East Hub,11.89,2026-05-04,2026-05-03,On Time
O0007528,Central Hub,7.5,2026-05-03,2026-05-03,On Time
O0007529,Central Hub,9.73,2026-05-04,2026-05-04,On Time
O0007530,East Hub,13.57,2026-05-03,2026-05-03,On Time
O0007531,West Hub,11.77,2026-05-04,2026-05-03,On Time
O0007532,East Hub,7.4,2026-05-03,2026-05-02,On Time
O0007533,West Hub,19.73,2026-05-03,2026-05-03,On Time
O0007534,East Hub,14.37,2026-05-03,2026-05-02,On Time
O0007535,Central Hub,15.1,2026-05-06,2026-05-05,On Time
O0007536,West Hub,8.62,2026-05-04,2026-05-04,On Time
O0007537,Central Hub,14.69,2026-05-06,2026-05-06,On Time
O0007538,Central Hub,9.82,2026-05-04,2026-05-03,On Time
O0007539,Central Hub,13.13,2026-05-07,2026-05-07,On Time
O0007540,East Hub,11.63,2026-05-07,2026-05-07,On Time
O0007541,East Hub,6.83,2026-05-07,2026-05-06,On Time
O0007542,East Hub,12.28,2026-05-07,2026-05-07,On Time
O0007543,West Hub,13.26,2026-05-05,2026-05-04,On Time
O0007544,West Hub,13.35,2026-05-06,2026-05-06,On Time
O0007545,East Hub,10.25,2026-05-07,2026-05-06,On Time
O0007546,West Hub,12.24,2026-05-04,2026-05-04,On Time
O0007547,West Hub,16.34,2026-05-05,2026-05-04,On Time
O0007548,West Hub,7.26,2026-05-04,2026-05-03,On Time
O0007549,Central Hub,10.7,2026-05-05,2026-05-04,On Time
O0007550,Central Hub,7.27,2026-05-04,2026-05-03,On Time
O0007551,West Hub,9.63,2026-05-07,2026-05-07,On Time
O0007552,East Hub,14.02,2026-05-04,2026-05-04,On Time
O0007553,West Hub,19.83,2026-05-06,2026-05-06,On Time
O0007554,East Hub,9.91,2026-05-05,2026-05-05,On Time
O0007555,East Hub,10.14,2026-05-05,2026-05-04,On Time
O0007556,Central Hub,12.38,2026-05-07,2026-05-06,On Time
O0007557,West Hub,8.91,2026-05-04,2026-05-05,Late
O0007558,East Hub,12.26,2026-05-07,2026-05-07,On Time
O0007559,Central Hub,9.45,2026-05-04,2026-05-03,On Time
O0007560,East Hub,8.35,2026-05-05,2026-05-04,On Time
O0007561,West Hub,11.1,2026-05-06,2026-05-05,On Time
O0007562,East Hub,14.78,2026-05-07,2026-05-07,On Time
O0007563,West Hub,10.25,2026-05-05,2026-05-05,On Time
O0007564,Central Hub,7.36,2026-05-06,2026-05-05,On Time
O0007565,East Hub,7.93,2026-05-06,2026-05-06,On Time
O0007566,West Hub,11.93,2026-05-04,2026-05-03,On Time
O0007567,East Hub,13.14,2026-05-07,2026-05-12,Late
O0007568,Central Hub,11.16,2026-05-05,2026-05-05,On Time
O0007569,West Hub,17.14,2026-05-06,2026-05-06,On Time
O0007570,West Hub,15.31,2026-05-05,2026-05-05,On Time
O0007571,Central Hub,9.96,2026-05-06,2026-05-05,On Time
O0007572,East Hub,10.97,2026-05-04,2026-05-03,On Time
O0007573,Central Hub,12.44,2026-05-07,2026-05-06,On Time
O0007574,West Hub,13.61,2026-05-05,2026-05-05,On Time
O0007575,East Hub,9.7,2026-05-04,2026-05-03,On Time
O0007576,Central Hub,9.68,2026-05-06,2026-05-05,On Time
O0007577,East Hub,6.88,2026-05-06,2026-05-06,On Time
O0007578,East Hub,12.95,2026-05-06,2026-05-05,On Time
O0007579,West Hub,9.62,2026-05-07,2026-05-06,On Time
O0007580,West Hub,13.15,2026-05-05,2026-05-05,On Time
O0007581,Central Hub,19.4,2026-05-06,2026-05-05,On Time
O0007582,Central Hub,13.52,2026-05-05,2026-05-05,On Time
O0007583,West Hub,11.6,2026-05-06,2026-05-05,On Time
O0007584,West Hub,9.34,2026-05-07,2026-05-11,Late
O0007585,Central Hub,9.18,2026-05-07,2026-05-07,On Time
O0007586,West Hub,12.16,2026-05-05,2026-05-04,On Time
O0007587,Central Hub,7.05,2026-05-05,2026-05-05,On Time
O0007588,Central Hub,15.29,2026-05-05,2026-05-05,On Time
O0007589,Central Hub,8.85,2026-05-04,2026-05-04,On Time
O0007590,Central Hub,17.07,2026-05-06,2026-05-06,On Time
O0007591,West Hub,9.79,2026-05-04,2026-05-03,On Time
O0007592,West Hub,9.23,2026-05-06,2026-05-06,On Time
O0007593,East Hub,6.98,2026-05-05,2026-05-04,On Time
